	TransID	ActivityName	Time	eLetter_Type	eLetter_ID	ShapeID	ShapeNumber	OK_After_Review_14_perc	OK_After_Review_17_perc	OK_After_Review_25_perc	ProcessName	Analyze_Criteria_AVG	Analyze_Criteria_STD	Create_Initial_Draft_MAX	Create_Initial_Draft_MIN	Create_Proof_AVG	Create_Proof_STD	Delta_Time	Gather_Materials	Internal_Review_MAX	Internal_Review_MIN	Modify_Criteria_AVG	Modify_Criteria_STD	Optimize_Graphics_MAX	Optimize_Graphics_MIN	Outline_Text	Paste_In_Template_AVG	Paste_In_Template_STD	Preempt	Priority	Pull_Target_List_MAX	Pull_Target_List_MIN	Review_13_AVG	Review_13_STD	Review_16_AVG	Review_16_STD	Send_On	timeStamp	caseEnd	caseStart	relativeTime	relativeTime_s
83	14	Outline Text, Targeting, and URLs	174300.0	Type_1	13	205	8	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 10:25:00.000000000	2016-01-03 10:25:00.000000000	2016-01-03 10:10:00.000000000	0 days 00:15:00	900
84	13	Start	173400.0	Type_1	25	1376	2	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 10:10:00.000000000	2016-01-03 10:10:00.000000000	2016-01-03 10:10:00.000000000	0 days 00:00:00	0
85	13	Schedule Activities	174535.710804	Type_1	25	15	3	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 10:28:55.710804000	2016-01-03 10:28:55.710804000	2016-01-03 10:10:00.000000000	0 days 00:18:55.710804	1135
86	15	Outline Text, Targeting, and URLs	174900.0	Type_2	14	205	8	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 10:35:00.000000000	2016-01-03 10:35:00.000000000	2016-01-03 10:20:00.000000000	0 days 00:15:00	900
87	5	 Create Initial Draft	186616.543405	Type_1	13	207	9	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 13:50:16.543405000	2016-01-03 13:50:16.543405000	2016-01-03 10:25:00.000000000	0 days 03:25:16.543405	12316
88	14	Create Initial Target List	259698.184226	Type_1	13	21	22	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 10:08:18.184226000	2016-01-04 10:08:18.184226000	2016-01-03 10:25:00.000000000	0 days 23:43:18.184226	85398
89	6	Send Email	204387.587685	Type_1	1	42	20	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 18:46:27.587685000	2016-01-03 18:46:27.587685000	2016-01-03 10:27:14.236121000	0 days 08:19:13.351564	29953
90	13	Broadcast Request for Related Articles	260898.184226	Type_1	25	194	5	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 10:28:18.184226000	2016-01-04 10:28:18.184226000	2016-01-03 10:28:55.710804000	0 days 23:59:22.473422	86362
91	10	 Create Initial Draft	194944.398857	Type_2	14	207	9	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 16:09:04.398857000	2016-01-03 16:09:04.398857000	2016-01-03 10:35:00.000000000	0 days 05:34:04.398857	20044
92	15	Create Initial Target List	262805.776241	Type_2	14	21	22	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 11:00:05.776241000	2016-01-04 11:00:05.776241000	2016-01-03 10:35:00.000000000	1 days 00:25:05.776241	87905
93	16	Outline Text, Targeting, and URLs	177634.634009	Type_4	16	205	8	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-03 11:20:34.634009000	2016-01-03 11:20:34.634009000	2016-01-03 10:35:34.634009000	0 days 00:45:00	2700
94	2	Paste In Template	177315.271323	Type_2	2	66	12	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 11:15:15.271323000	2016-01-03 11:15:15.271323000	2016-01-03 10:40:54.940955000	0 days 00:34:20.330368	2060
95	2	OK?	181469.599248	Type_2	2	226	17	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 12:24:29.599248000	2016-01-03 12:24:29.599248000	2016-01-03 10:43:48.990409000	0 days 01:40:40.608839	6040
96	8	Modify Criteria	175428.990409	Type_2	2	33	26	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 10:43:48.990409000	2016-01-03 10:43:48.990409000	2016-01-03 10:43:48.990409000	0 days 00:00:00	0
97	8	Pull Target List	180246.136741	Type_2	2	27	27	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 12:04:06.136741000	2016-01-03 12:04:06.136741000	2016-01-03 10:43:48.990409000	0 days 01:20:17.146332	4817
98	1	Review	180080.692676	Type_1	1	223	16	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 12:01:20.692676000	2016-01-03 12:01:20.692676000	2016-01-03 10:46:23.266033000	0 days 01:14:57.426643	4497
99	7	Send Email	194759.120667	Type_1	5	42	20	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 16:05:59.120667000	2016-01-03 16:05:59.120667000	2016-01-03 11:00:29.078843000	0 days 05:05:30.041824	18330
100	1	Create Proof	178664.271822	Type_1	1	219	15	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 11:37:44.271822000	2016-01-03 11:37:44.271822000	2016-01-03 11:15:01.563855000	0 days 00:22:42.707967	1362
101	2	Review	181469.599248	Type_2	2	223	16	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 12:24:29.599248000	2016-01-03 12:24:29.599248000	2016-01-03 11:15:15.271323000	0 days 01:09:14.327925	4154
102	11	 Create Initial Draft	280574.879615	Type_4	16	207	9	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-04 15:56:14.879615000	2016-01-04 15:56:14.879615000	2016-01-03 11:20:34.634009000	1 days 04:35:40.245606	102940
103	16	Create Initial Target List	266327.520128	Type_4	16	21	22	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-04 11:58:47.520128000	2016-01-04 11:58:47.520128000	2016-01-03 11:20:34.634009000	1 days 00:38:12.886119	88692
104	2	Create Proof	179751.423894	Type_2	2	219	15	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 11:55:51.423894000	2016-01-03 11:55:51.423894000	2016-01-03 11:31:05.458222000	0 days 00:24:45.965672	1485
105	4	Send On	179055.827047	Type_1	5	228	19	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 11:44:15.827047000	2016-01-03 11:44:15.827047000	2016-01-03 11:34:15.827047000	0 days 00:10:00	600
106	3	OK?	366796.551445	Type_4	4	226	17	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-05 15:53:16.551445000	2016-01-05 15:53:16.551445000	2016-01-03 11:45:28.346122000	2 days 04:07:48.205323	187668
107	9	Pull Target List	196594.910963	Type_4	4	27	27	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-03 16:36:34.910963000	2016-01-03 16:36:34.910963000	2016-01-03 11:45:28.346122000	0 days 04:51:06.564841	17466
108	17	Request	181280.692676	Type_2	26	767	1	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 12:21:20.692676000	2016-01-03 12:21:20.692676000	2016-01-03 12:00:00.000000000	0 days 00:21:20.692676	1280
109	1	Send On	180680.692676	Type_1	1	228	19	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 12:11:20.692676000	2016-01-03 12:11:20.692676000	2016-01-03 12:01:20.692676000	0 days 00:10:00	600
110	8	Send Email	346326.805959	Type_2	2	42	20	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-05 10:12:06.805959000	2016-01-05 10:12:06.805959000	2016-01-03 12:04:06.136741000	1 days 22:08:00.669218	166080
111	17	Start	181280.692676	Type_2	26	1376	2	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 12:21:20.692676000	2016-01-03 12:21:20.692676000	2016-01-03 12:21:20.692676000	0 days 00:00:00	0
112	17	Schedule Activities	182186.001958	Type_2	26	15	3	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 12:36:26.001958000	2016-01-03 12:36:26.001958000	2016-01-03 12:21:20.692676000	0 days 00:15:05.309282	905
113	2	Change	267527.520128	Type_2	2	243	18	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 12:18:47.520128000	2016-01-04 12:18:47.520128000	2016-01-03 12:24:29.599248000	0 days 23:54:17.920880	86057
114	17	Broadcast Request for Related Articles	268427.520128	Type_2	26	194	5	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 12:33:47.520128000	2016-01-04 12:33:47.520128000	2016-01-03 12:36:26.001958000	0 days 23:57:21.518170	86241
115	3	Internal Review And Changes	271931.210555	Type_4	4	95	10	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-04 13:32:11.210555000	2016-01-04 13:32:11.210555000	2016-01-03 13:45:31.909560000	0 days 23:46:39.300995	85599
116	5	Internal Review And Changes	196943.657716	Type_1	13	95	10	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 16:42:23.657716000	2016-01-03 16:42:23.657716000	2016-01-03 13:50:16.543405000	0 days 02:52:07.114311	10327
117	18	Request	195000.0	Type_4	28	767	1	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-03 16:10:00.000000000	2016-01-03 16:10:00.000000000	2016-01-03 16:00:00.000000000	0 days 00:10:00	600
118	7	End	194759.120667	Type_1	5	285	21	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 16:05:59.120667000	2016-01-03 16:05:59.120667000	2016-01-03 16:05:59.120667000	0 days 00:00:00	0
119	10	Internal Review And Changes	286565.221988	Type_2	14	95	10	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 17:36:05.221988000	2016-01-04 17:36:05.221988000	2016-01-03 16:09:04.398857000	1 days 01:27:00.823131	91620
120	18	Start	195000.0	Type_4	28	1376	2	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-03 16:10:00.000000000	2016-01-03 16:10:00.000000000	2016-01-03 16:10:00.000000000	0 days 00:00:00	0
121	18	Schedule Activities	196132.108141	Type_4	28	15	3	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-03 16:28:52.108141000	2016-01-03 16:28:52.108141000	2016-01-03 16:10:00.000000000	0 days 00:18:52.108141	1132
122	18	Broadcast Request for Related Articles	269327.520128	Type_4	28	194	5	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-04 12:48:47.520128000	2016-01-04 12:48:47.520128000	2016-01-03 16:28:52.108141000	0 days 20:19:55.411987	73195
123	9	Send Email	607945.855537	Type_4	4	42	20	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-08 10:52:25.855537000	2016-01-08 10:52:25.855537000	2016-01-03 16:36:34.910963000	4 days 18:15:50.944574	411350
124	5	Optimize Graphics	199684.654575	Type_1	13	62	11	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 17:28:04.654575000	2016-01-03 17:28:04.654575000	2016-01-03 16:42:23.657716000	0 days 00:45:40.996859	2740
125	19	Outline Text, Targeting, and URLs	198443.657716	Type_1	17	205	8	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 17:07:23.657716000	2016-01-03 17:07:23.657716000	2016-01-03 16:52:23.657716000	0 days 00:15:00	900
126	12	 Create Initial Draft	266335.425826	Type_1	17	207	9	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 11:58:55.425826000	2016-01-04 11:58:55.425826000	2016-01-03 17:07:23.657716000	0 days 18:51:31.768110	67891
127	19	Create Initial Target List	271712.413733	Type_1	17	21	22	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 13:28:32.413733000	2016-01-04 13:28:32.413733000	2016-01-03 17:07:23.657716000	0 days 20:21:08.756017	73268
128	5	Paste In Template	201764.828989	Type_1	13	66	12	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 18:02:44.828989000	2016-01-03 18:02:44.828989000	2016-01-03 17:28:04.654575000	0 days 00:34:40.174414	2080
129	20	Request	202200.0	Type_1	29	767	1	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 18:10:00.000000000	2016-01-03 18:10:00.000000000	2016-01-03 18:00:00.000000000	0 days 00:10:00	600
130	5	Review	204630.786118	Type_1	13	223	16	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 18:50:30.786118000	2016-01-03 18:50:30.786118000	2016-01-03 18:02:44.828989000	0 days 00:47:45.957129	2865
131	10	Optimize Graphics	290727.452815	Type_2	14	62	11	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 18:45:27.452815000	2016-01-04 18:45:27.452815000	2016-01-03 18:09:11.542109000	1 days 00:36:15.910706	88575
132	20	Start	202200.0	Type_1	29	1376	2	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 18:10:00.000000000	2016-01-03 18:10:00.000000000	2016-01-03 18:10:00.000000000	0 days 00:00:00	0
133	20	Schedule Activities	203513.234395	Type_1	29	15	3	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 18:31:53.234395000	2016-01-03 18:31:53.234395000	2016-01-03 18:10:00.000000000	0 days 00:21:53.234395	1313
134	14	OK?	260718.50677	Type_1	13	1040	25	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 10:25:18.506770000	2016-01-04 10:25:18.506770000	2016-01-03 18:20:56.271151000	0 days 16:04:22.235619	57862
135	5	Create Proof	203585.574284	Type_1	13	219	15	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 18:33:05.574284000	2016-01-03 18:33:05.574284000	2016-01-03 18:20:56.271151000	0 days 00:12:09.303133	729
136	20	Broadcast Request for Related Articles	272831.210555	Type_1	29	194	5	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 13:47:11.210555000	2016-01-04 13:47:11.210555000	2016-01-03 18:31:53.234395000	0 days 19:15:17.976160	69317
137	6	End	204387.587685	Type_1	1	285	21	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-03 18:46:27.587685000	2016-01-03 18:46:27.587685000	2016-01-03 18:46:27.587685000	0 days 00:00:00	0
138	5	Send On	259230.786118	Type_1	13	228	19	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 10:00:30.786118000	2016-01-04 10:00:30.786118000	2016-01-03 18:50:30.786118000	0 days 15:10:00	54600
139	21	Request	259800.0	Type_1	37	767	1	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 10:10:00.000000000	2016-01-04 10:10:00.000000000	2016-01-04 10:00:00.000000000	0 days 00:10:00	600
140	5	Send Email	282542.847899	Type_1	13	42	20	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 16:29:02.847899000	2016-01-04 16:29:02.847899000	2016-01-04 10:00:30.786118000	0 days 06:28:32.061781	23312
141	10	Paste In Template	347690.937235	Type_2	14	66	12	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-05 10:34:50.937235000	2016-01-05 10:34:50.937235000	2016-01-04 10:06:40.501123000	1 days 00:28:10.436112	88090
142	14	Send To Production	259998.184226	Type_1	13	23	23	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 10:13:18.184226000	2016-01-04 10:13:18.184226000	2016-01-04 10:08:18.184226000	0 days 00:05:00	300
143	21	Start	259800.0	Type_1	37	1376	2	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 10:10:00.000000000	2016-01-04 10:10:00.000000000	2016-01-04 10:10:00.000000000	0 days 00:00:00	0
144	21	Schedule Activities	261409.493044	Type_1	37	15	3	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 10:36:49.493044000	2016-01-04 10:36:49.493044000	2016-01-04 10:10:00.000000000	0 days 00:26:49.493044	1609
145	14	Analyze Criteria	260718.50677	Type_1	13	25	24	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 10:25:18.506770000	2016-01-04 10:25:18.506770000	2016-01-04 10:13:18.184226000	0 days 00:12:00.322544	720
146	14	Pull Target List	265361.219487	Type_1	13	27	27	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 11:42:41.219487000	2016-01-04 11:42:41.219487000	2016-01-04 10:25:18.506770000	0 days 01:17:22.712717	4642
147	13	Delay	283384.332226	Type_1	25	1022	6	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 16:43:04.332226000	2016-01-04 16:43:04.332226000	2016-01-04 10:28:18.184226000	0 days 06:14:46.148000	22486
148	21	Broadcast Request for Related Articles	272912.413733	Type_1	37	194	5	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 13:48:32.413733000	2016-01-04 13:48:32.413733000	2016-01-04 10:36:49.493044000	0 days 03:11:42.920689	11502
149	10	Review	351289.763672	Type_2	14	223	16	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-05 11:34:49.763672000	2016-01-05 11:34:49.763672000	2016-01-04 10:57:39.987868000	1 days 00:37:09.775804	88629
150	15	Send To Production	263105.776241	Type_2	14	23	23	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 11:05:05.776241000	2016-01-04 11:05:05.776241000	2016-01-04 11:00:05.776241000	0 days 00:05:00	300
151	15	Analyze Criteria	263721.255627	Type_2	14	25	24	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 11:15:21.255627000	2016-01-04 11:15:21.255627000	2016-01-04 11:05:05.776241000	0 days 00:10:15.479386	615
152	10	OK?	351289.763672	Type_2	14	226	17	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-05 11:34:49.763672000	2016-01-05 11:34:49.763672000	2016-01-04 11:15:21.255627000	1 days 00:19:28.508045	87568
153	15	Modify Criteria	270168.114469	Type_2	14	33	26	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 13:02:48.114469000	2016-01-04 13:02:48.114469000	2016-01-04 11:15:21.255627000	0 days 01:47:26.858842	6446
154	16	Send To Production	266627.520128	Type_4	16	23	23	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-04 12:03:47.520128000	2016-01-04 12:03:47.520128000	2016-01-04 11:58:47.520128000	0 days 00:05:00	300
155	12	Internal Review And Changes	273504.758008	Type_1	17	95	10	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 13:58:24.758008000	2016-01-04 13:58:24.758008000	2016-01-04 11:58:55.425826000	0 days 01:59:29.332182	7169
156	22	Request	267000.0	Type_2	38	767	1	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 12:10:00.000000000	2016-01-04 12:10:00.000000000	2016-01-04 12:00:00.000000000	0 days 00:10:00	600
157	16	Analyze Criteria	280372.789377	Type_4	16	25	24	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-04 15:52:52.789377000	2016-01-04 15:52:52.789377000	2016-01-04 12:03:47.520128000	0 days 03:49:05.269249	13745
158	22	Start	267000.0	Type_2	38	1376	2	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 12:10:00.000000000	2016-01-04 12:10:00.000000000	2016-01-04 12:10:00.000000000	0 days 00:00:00	0
159	22	Schedule Activities	268558.878998	Type_2	38	15	3	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 12:35:58.878998000	2016-01-04 12:35:58.878998000	2016-01-04 12:10:00.000000000	0 days 00:25:58.878998	1558
160	2	Send On	268127.520128	Type_2	2	228	19	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 12:28:47.520128000	2016-01-04 12:28:47.520128000	2016-01-04 12:18:47.520128000	0 days 00:10:00	600
161	17	Delay	296897.660282	Type_2	26	1022	6	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 20:28:17.660282000	2016-01-04 20:28:17.660282000	2016-01-04 12:33:47.520128000	0 days 07:54:30.140154	28470
162	22	Broadcast Request for Related Articles	277412.413733	Type_2	38	194	5	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 15:03:32.413733000	2016-01-04 15:03:32.413733000	2016-01-04 12:35:58.878998000	0 days 02:27:33.534735	8853
163	18	Delay	291524.958697	Type_4	28	1022	6	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-04 18:58:44.958697000	2016-01-04 18:58:44.958697000	2016-01-04 12:48:47.520128000	0 days 06:09:57.438569	22197
164	15	Pull Target List	278040.64388	Type_2	14	27	27	80	85	25	Newsletter	10	3	5	3	30	10	2	20	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 15:14:00.643880000	2016-01-04 15:14:00.643880000	2016-01-04 13:02:48.114469000	0 days 02:11:12.529411	7872
165	19	Send To Production	272012.413733	Type_1	17	23	23	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 13:33:32.413733000	2016-01-04 13:33:32.413733000	2016-01-04 13:28:32.413733000	0 days 00:05:00	300
166	3	Optimize Graphics	286043.859187	Type_4	4	62	11	100	100	100	Newsletter	30	9	15	9	90	30	2	30	9	3	3	3	270	135	45	135	30	False	0	6	3	90	45	90	45	30	2016-01-04 17:27:23.859187000	2016-01-04 17:27:23.859187000	2016-01-04 13:32:11.210555000	0 days 03:55:12.648632	14112
167	19	Analyze Criteria	346668.344707	Type_1	17	25	24	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-05 10:17:48.344707000	2016-01-05 10:17:48.344707000	2016-01-04 13:33:32.413733000	0 days 20:44:15.930974	74655
168	20	Delay	298324.627708	Type_1	29	1022	6	100	100	100	Newsletter	10	3	5	3	30	10	2	10	3	1	1	1	90	45	15	45	10	False	0	2	1	30	15	30	15	10	2016-01-04 20:52:04.627708000	2016-01-04 20:52:04.627708000	2016-01-04 13:47:11.210555000	0 days 07:04:53.417153	25493
